year,ticker,chart_type,interval,status,ready_for_backtest,rows,start,end,file,issues
2019,IRBR3,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\irbr3_1wk.csv,
2019,JHSF3,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\jhsf3_1wk.csv,
2019,LOGG3,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\logg3_1wk.csv,
2019,PETR4,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\petr4_1wk.csv,
2019,TUPY3,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\tupy3_1wk.csv,
2019,VALE3,heikin_ashi,1sem,ok,sim,52,2019-01-07,2019-12-30,data\yearly\2019\heikin_ashi\1wk\vale3_1wk.csv,
2020,BBDC3,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\bbdc3_1d.csv,
2020,BBSE3,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\bbse3_1d.csv,
2020,CSMG3,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\csmg3_1d.csv,
2020,FLRY3,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\flry3_1d.csv,
2020,GGBR3,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\ggbr3_1d.csv,
2020,IRBR3,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\irbr3_1d.csv,
2020,JHSF3,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\jhsf3_1d.csv,
2020,LOGG3,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\logg3_1d.csv,
2020,PETR4,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\petr4_1d.csv,
2020,TUPY3,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\tupy3_1d.csv,
2020,VALE3,candles,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\candles\1d\vale3_1d.csv,
2020,BBDC3,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\bbdc3_1wk.csv,
2020,BBSE3,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\bbse3_1wk.csv,
2020,CSMG3,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\csmg3_1wk.csv,
2020,FLRY3,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\flry3_1wk.csv,
2020,GGBR3,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\ggbr3_1wk.csv,
2020,IRBR3,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\irbr3_1wk.csv,
2020,JHSF3,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\jhsf3_1wk.csv,
2020,LOGG3,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\logg3_1wk.csv,
2020,PETR4,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\petr4_1wk.csv,
2020,TUPY3,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\tupy3_1wk.csv,
2020,VALE3,candles,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\candles\1wk\vale3_1wk.csv,
2020,BBDC3,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\bbdc3_1d.csv,
2020,BBSE3,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\bbse3_1d.csv,
2020,CSMG3,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\csmg3_1d.csv,
2020,FLRY3,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\flry3_1d.csv,
2020,GGBR3,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\ggbr3_1d.csv,
2020,IRBR3,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\irbr3_1d.csv,
2020,JHSF3,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\jhsf3_1d.csv,
2020,LOGG3,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\logg3_1d.csv,
2020,PETR4,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\petr4_1d.csv,
2020,TUPY3,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\tupy3_1d.csv,
2020,VALE3,heikin_ashi,1d,ok,sim,248,2020-01-02,2020-12-30,data\yearly\2020\heikin_ashi\1d\vale3_1d.csv,
2020,BBDC3,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\bbdc3_1wk.csv,
2020,BBSE3,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\bbse3_1wk.csv,
2020,CSMG3,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\csmg3_1wk.csv,
2020,FLRY3,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\flry3_1wk.csv,
2020,GGBR3,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\ggbr3_1wk.csv,
2020,IRBR3,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\irbr3_1wk.csv,
2020,JHSF3,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\jhsf3_1wk.csv,
2020,LOGG3,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\logg3_1wk.csv,
2020,PETR4,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\petr4_1wk.csv,
2020,TUPY3,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\tupy3_1wk.csv,
2020,VALE3,heikin_ashi,1sem,ok,sim,52,2020-01-06,2020-12-28,data\yearly\2020\heikin_ashi\1wk\vale3_1wk.csv,
2021,BBDC3,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\bbdc3_1d.csv,
2021,BBSE3,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\bbse3_1d.csv,
2021,CSMG3,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\csmg3_1d.csv,
2021,FLRY3,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\flry3_1d.csv,
2021,GGBR3,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\ggbr3_1d.csv,
2021,IRBR3,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\irbr3_1d.csv,
2021,JHSF3,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\jhsf3_1d.csv,
2021,LOGG3,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\logg3_1d.csv,
2021,MLAS3,candles,1d,ok,sim,111,2021-07-22,2021-12-30,data\yearly\2021\candles\1d\mlas3_1d.csv,
2021,PETR4,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\petr4_1d.csv,
2021,TUPY3,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\tupy3_1d.csv,
2021,VALE3,candles,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\candles\1d\vale3_1d.csv,
2021,BBDC3,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\bbdc3_1wk.csv,
2021,BBSE3,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\bbse3_1wk.csv,
2021,CSMG3,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\csmg3_1wk.csv,
2021,FLRY3,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\flry3_1wk.csv,
2021,GGBR3,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\ggbr3_1wk.csv,
2021,IRBR3,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\irbr3_1wk.csv,
2021,JHSF3,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\jhsf3_1wk.csv,
2021,LOGG3,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\logg3_1wk.csv,
2021,MLAS3,candles,1sem,ok,sim,24,2021-07-19,2021-12-27,data\yearly\2021\candles\1wk\mlas3_1wk.csv,
2021,PETR4,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\petr4_1wk.csv,
2021,TUPY3,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\tupy3_1wk.csv,
2021,VALE3,candles,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\candles\1wk\vale3_1wk.csv,
2021,BBDC3,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\bbdc3_1d.csv,
2021,BBSE3,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\bbse3_1d.csv,
2021,CSMG3,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\csmg3_1d.csv,
2021,FLRY3,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\flry3_1d.csv,
2021,GGBR3,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\ggbr3_1d.csv,
2021,IRBR3,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\irbr3_1d.csv,
2021,JHSF3,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\jhsf3_1d.csv,
2021,LOGG3,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\logg3_1d.csv,
2021,MLAS3,heikin_ashi,1d,ok,sim,111,2021-07-22,2021-12-30,data\yearly\2021\heikin_ashi\1d\mlas3_1d.csv,
2021,PETR4,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\petr4_1d.csv,
2021,TUPY3,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\tupy3_1d.csv,
2021,VALE3,heikin_ashi,1d,ok,sim,247,2021-01-04,2021-12-30,data\yearly\2021\heikin_ashi\1d\vale3_1d.csv,
2021,BBDC3,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\bbdc3_1wk.csv,
2021,BBSE3,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\bbse3_1wk.csv,
2021,CSMG3,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\csmg3_1wk.csv,
2021,FLRY3,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\flry3_1wk.csv,
2021,GGBR3,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\ggbr3_1wk.csv,
2021,IRBR3,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\irbr3_1wk.csv,
2021,JHSF3,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\jhsf3_1wk.csv,
2021,LOGG3,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\logg3_1wk.csv,
2021,MLAS3,heikin_ashi,1sem,ok,sim,24,2021-07-19,2021-12-27,data\yearly\2021\heikin_ashi\1wk\mlas3_1wk.csv,
2021,PETR4,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\petr4_1wk.csv,
2021,TUPY3,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\tupy3_1wk.csv,
2021,VALE3,heikin_ashi,1sem,ok,sim,52,2021-01-04,2021-12-27,data\yearly\2021\heikin_ashi\1wk\vale3_1wk.csv,
2022,BBDC3,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\bbdc3_1d.csv,
2022,BBSE3,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\bbse3_1d.csv,
2022,CSMG3,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\csmg3_1d.csv,
2022,FLRY3,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\flry3_1d.csv,
2022,GGBR3,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\ggbr3_1d.csv,
2022,IRBR3,candles,1d,ok,sim,248,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\irbr3_1d.csv,
2022,JHSF3,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\jhsf3_1d.csv,
2022,LOGG3,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\logg3_1d.csv,
2022,MLAS3,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\mlas3_1d.csv,
2022,PETR4,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\petr4_1d.csv,
2022,TUPY3,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\tupy3_1d.csv,
2022,VALE3,candles,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\candles\1d\vale3_1d.csv,
2022,BBDC3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\bbdc3_1wk.csv,
2022,BBSE3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\bbse3_1wk.csv,
2022,CSMG3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\csmg3_1wk.csv,
2022,FLRY3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\flry3_1wk.csv,
2022,GGBR3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\ggbr3_1wk.csv,
2022,IRBR3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\irbr3_1wk.csv,
2022,JHSF3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\jhsf3_1wk.csv,
2022,LOGG3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\logg3_1wk.csv,
2022,MLAS3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\mlas3_1wk.csv,
2022,PETR4,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\petr4_1wk.csv,
2022,TUPY3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\tupy3_1wk.csv,
2022,VALE3,candles,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\candles\1wk\vale3_1wk.csv,
2022,BBDC3,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\bbdc3_1d.csv,
2022,BBSE3,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\bbse3_1d.csv,
2022,CSMG3,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\csmg3_1d.csv,
2022,FLRY3,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\flry3_1d.csv,
2022,GGBR3,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\ggbr3_1d.csv,
2022,IRBR3,heikin_ashi,1d,ok,sim,248,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\irbr3_1d.csv,
2022,JHSF3,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\jhsf3_1d.csv,
2022,LOGG3,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\logg3_1d.csv,
2022,MLAS3,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\mlas3_1d.csv,
2022,PETR4,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\petr4_1d.csv,
2022,TUPY3,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\tupy3_1d.csv,
2022,VALE3,heikin_ashi,1d,ok,sim,250,2022-01-03,2022-12-29,data\yearly\2022\heikin_ashi\1d\vale3_1d.csv,
2022,BBDC3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\bbdc3_1wk.csv,
2022,BBSE3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\bbse3_1wk.csv,
2022,CSMG3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\csmg3_1wk.csv,
2022,FLRY3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\flry3_1wk.csv,
2022,GGBR3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\ggbr3_1wk.csv,
2022,IRBR3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\irbr3_1wk.csv,
2022,JHSF3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\jhsf3_1wk.csv,
2022,LOGG3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\logg3_1wk.csv,
2022,MLAS3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\mlas3_1wk.csv,
2022,PETR4,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\petr4_1wk.csv,
2022,TUPY3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\tupy3_1wk.csv,
2022,VALE3,heikin_ashi,1sem,ok,sim,52,2022-01-03,2022-12-26,data\yearly\2022\heikin_ashi\1wk\vale3_1wk.csv,
2023,BBDC3,candles,1d,ok,sim,247,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\bbdc3_1d.csv,
2023,BBSE3,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\bbse3_1d.csv,
2023,CSMG3,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\csmg3_1d.csv,
2023,FLRY3,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\flry3_1d.csv,
2023,GGBR3,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\ggbr3_1d.csv,
2023,IRBR3,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\irbr3_1d.csv,
2023,JHSF3,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\jhsf3_1d.csv,
2023,LOGG3,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\logg3_1d.csv,
2023,MLAS3,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\mlas3_1d.csv,
2023,PETR4,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\petr4_1d.csv,
2023,TUPY3,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\tupy3_1d.csv,
2023,VALE3,candles,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\candles\1d\vale3_1d.csv,
2023,BBDC3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\bbdc3_1wk.csv,
2023,BBSE3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\bbse3_1wk.csv,
2023,CSMG3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\csmg3_1wk.csv,
2023,FLRY3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\flry3_1wk.csv,
2023,GGBR3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\ggbr3_1wk.csv,
2023,IRBR3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\irbr3_1wk.csv,
2023,JHSF3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\jhsf3_1wk.csv,
2023,LOGG3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\logg3_1wk.csv,
2023,MLAS3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\mlas3_1wk.csv,
2023,PETR4,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\petr4_1wk.csv,
2023,TUPY3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\tupy3_1wk.csv,
2023,VALE3,candles,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\candles\1wk\vale3_1wk.csv,
2023,BBSE3,candles,4h,ok,sim,184,2023-08-15 10:00:00,2023-12-28 14:00:00,data\yearly\2023\candles\4h\bbse3_4h.csv,
2023,GGBR3,candles,4h,ok,sim,186,2023-08-15 10:00:00,2023-12-28 14:00:00,data\yearly\2023\candles\4h\ggbr3_4h.csv,
2023,LOGG3,candles,4h,ok,sim,186,2023-08-15 10:00:00,2023-12-28 14:00:00,data\yearly\2023\candles\4h\logg3_4h.csv,
2023,MLAS3,candles,4h,ok,sim,186,2023-08-15 10:00:00,2023-12-28 14:00:00,data\yearly\2023\candles\4h\mlas3_4h.csv,
2023,PETR4,candles,4h,ok,sim,186,2023-08-15 10:00:00,2023-12-28 14:00:00,data\yearly\2023\candles\4h\petr4_4h.csv,
2023,TUPY3,candles,4h,ok,sim,186,2023-08-15 10:00:00,2023-12-28 14:00:00,data\yearly\2023\candles\4h\tupy3_4h.csv,
2023,VALE3,candles,4h,ok,sim,186,2023-08-15 10:00:00,2023-12-28 14:00:00,data\yearly\2023\candles\4h\vale3_4h.csv,
2023,BBDC3,heikin_ashi,1d,ok,sim,247,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\bbdc3_1d.csv,
2023,BBSE3,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\bbse3_1d.csv,
2023,CSMG3,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\csmg3_1d.csv,
2023,FLRY3,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\flry3_1d.csv,
2023,GGBR3,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\ggbr3_1d.csv,
2023,IRBR3,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\irbr3_1d.csv,
2023,JHSF3,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\jhsf3_1d.csv,
2023,LOGG3,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\logg3_1d.csv,
2023,MLAS3,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\mlas3_1d.csv,
2023,PETR4,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\petr4_1d.csv,
2023,TUPY3,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\tupy3_1d.csv,
2023,VALE3,heikin_ashi,1d,ok,sim,248,2023-01-02,2023-12-28,data\yearly\2023\heikin_ashi\1d\vale3_1d.csv,
2023,BBDC3,heikin_ashi,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\heikin_ashi\1wk\bbdc3_1wk.csv,
2023,BBSE3,heikin_ashi,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\heikin_ashi\1wk\bbse3_1wk.csv,
2023,CSMG3,heikin_ashi,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\heikin_ashi\1wk\csmg3_1wk.csv,
2023,FLRY3,heikin_ashi,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\heikin_ashi\1wk\flry3_1wk.csv,
2023,GGBR3,heikin_ashi,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\heikin_ashi\1wk\ggbr3_1wk.csv,
2023,IRBR3,heikin_ashi,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\heikin_ashi\1wk\irbr3_1wk.csv,
2023,JHSF3,heikin_ashi,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\heikin_ashi\1wk\jhsf3_1wk.csv,
2023,LOGG3,heikin_ashi,1sem,ok,sim,52,2023-01-02,2023-12-25,data\yearly\2023\heikin_ashi\1wk\logg3_1wk.csv,
